Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
180,Bob Smith,23.325,Mar 31,May 6 2002,5H/D64,TBD,0.0,6-3,190,R,R,May 10 1974,Oakland CA US,Drafted by the Atlanta Braves in the 11th round of the 1992 amateur draft. Player signed June 5 1992.,,Fremont HS (Oakland CA),Robert Eugene,smithbo06
181,Travis Smith,25.226,Jun 21,May 20 2006,/1,MIL,-1.9,5-10,170,R,R,Nov 7 1972,Springfield OR US,Drafted by the Milwaukee Brewers in the 19th round of the 1995 amateur draft. Player signed June 4 1995.,Lassen College (Susanville CA) Texas Tech University (Lubbock TX),Bend HS (Bend OR),Travis William,smithtr01
182,John Snyder,23.318,Jun 30,Sep 23 2000,1,CHW,-0.8,6-3,185,R,R,Aug 16 1974,Southfield MI US,Drafted by the California Angels in the 13th round of the 1992 amateur draft. Player signed June 21 1992.,,Thousand Oaks HS (Thousand Oaks CA) Westlake HS (Westlake Village CA),John Michael,snydejo02
183,Justin Speier,24.202,May 27,Aug 7 2009,/1,CHC,7.6,6-4,200,R,R,Nov 6 1973,Daly City CA US,Drafted by the Chicago Cubs in the 55th round of the 1995 amateur draft. Player signed June 7 1995.,University of San Francisco (San Francisco CA) Nicholls State University (Thibodaux LA),Brophy College Preparatory (Phoenix AZ),Justin James,speieju01
184,Shane Spencer,26.049,Apr 10,Jul 22 2004,9/7HD3,NYY,4.9,5-11,210,R,R,Feb 20 1972,Key West FL US,Drafted by the New York Yankees in the 28th round of the 1990 amateur draft. Player signed June 7 1990.,,Granite Hills HS (El Cajon CA),Michael Shane,spencsh01
185,Stan Spencer,29.020,Aug 27,Jun 19 2000,/1,SDP,-0.6,6-4,195,R,R,Aug 7 1969,Vancouver WA US,Drafted by the Montreal Expos in the 1st round (35th pick) of the 1990 amateur draft. Player signed June 30 1990.,Stanford University (Palo Alto CA),Columbia River HS (Vancouver WA),Stanley Roger,spencst02
186,Kennie Steenstra,27.220,May 21,Jun 7 1998,/1,CHC,-0.1,6-5,220,R,R,Oct 13 1970,Springfield MO US,Drafted by the Chicago Cubs in the 12th round of the 1992 amateur draft. Player signed June 13 1992.,Wichita State University (Wichita KS),Plato HS (Plato MO),Kenneth Gregory,steenke01
187,Blake Stein,24.280,May 10,Sep 8 2002,1,OAK,2.7,6-7,210,R,R,Aug 3 1973,McComb MS US,Drafted by the St. Louis Cardinals in the 6th round of the 1994 amateur draft. Player signed June 13 1994.,Spring Hill College (Mobile AL),Covington HS (Covington LA),William Blake,steinbl01
188,Jim Stoops,26.071,Sep 9,Sep 26 1998,/1,COL,0.2,6-2,180,R,R,Jun 30 1972,Edison NJ US,Signed by the San Francisco Giants as an amateur free agent in 1995.,University of South Carolina (Columbia SC),Franklin HS (Franklin NJ),James Wellington,stoopji01
189,DaRond Stovall,25.088,Apr 1,Jul 22 1998,7H8/9,MON,-0.3,6-1,185,B,L,Jan 3 1973,St. Louis MO US,Drafted by the St. Louis Cardinals in the 5th round of the 1991 amateur draft. Player signed June 28 1991.,,Althoff Catholic HS (Belleville IL),DaRond Tyrone,stovada01
190,Mark Strittmatter,29.152,Sep 3,Sep 25 1998,/2H,COL,-0.1,6-1,200,R,R,Apr 4 1969,Huntington NY US,Drafted by the Colorado Rockies in the 28th round of the 1992 amateur draft. Player signed June 6 1992.,County College of Morris (Randolph NJ) Virginia Commonwealth University (Richmond VA),Ridgewood HS (Ridgewood NJ),Mark Arthur,stritma01
191,Jeff Tam,27.315,Jun 30,Jul 9 2003,1,NYM,4.2,6-1,202,R,R,Aug 19 1970,Fullerton CA US,Signed by the New York Mets as an amateur free agent in 1993.,Eastern Florida State College (Cocoa FL) Palm Beach Atlantic University (West Palm Beach FL) Florida State University (Tallahassee FL),Eau Gallie HS (Melbourne FL),Jeffrey Eugene,tamje01
192,Jay Tessmer,26.244,Aug 27,Apr 4 2002,/1,NYY,-0.2,6-3,190,R,R,Dec 26 1971,Meadville PA US,Drafted by the New York Yankees in the 19th round of the 1995 amateur draft. Player signed June 12 1995.,University of Miami (Coral Gables FL),Port St. Lucie HS (Port St. Lucie FL),Jay Weldon,tessmja01
193,Javier Vázquez,21.252,Apr 3,Sep 27 2011,1,MON,45.6,6-2,210,R,R,Jul 25 1976,Ponce PR,Drafted by the Montreal Expos in the 5th round of the 1994 amateur draft. Player signed June 3 1994.,,Colegio Ponceno HS (Ponce Puerto Rico),Javier Carlos,vazquja01
194,Bryan Ward,26.156,Jul 3,Sep 30 2000,1,CHW,0.0,6-2,210,L,L,Jan 28 1972,Bristol PA US,Drafted by the Florida Marlins in the 20th round of the 1993 amateur draft. Player signed June 6 1993.,County College of Morris (Randolph NJ) University of South Carolina Aiken (Aiken SC),Rancocas Valley Regional HS (Mount Holly NJ),Bryan Matthew,wardbr01
195,Daryle Ward,22.321,May 14,Sep 27 2008,/H,HOU,-4.5,6-2,240,L,L,Jun 27 1975,Lynwood CA US,Drafted by the Detroit Tigers in the 15th round of the 1994 amateur draft. Player signed June 14 1994.,Rancho Santiago College (Santa Ana CA) Santa Ana College (Santa Ana CA),Brethren Christian HS (Huntington Beach CA),Daryle Lamar,wardda01
196,Jarrod Washburn,23.293,Jun 2,Sep 15 2009,1,ANA,28.2,6-1,190,L,L,Aug 13 1974,La Crosse WI US,Drafted by the California Angels in the 2nd round of the 1995 amateur draft. Player signed June 6 1995.,University of Wisconsin-Oshkosh (Oshkosh WI),Webster HS (Webster WI),Jarrod Michael,washbja01
197,Eric Weaver,24.299,May 30,Aug 17 2000,/1,LAD,-0.3,6-5,230,R,R,Aug 4 1973,Springfield IL US,Signed by the Los Angeles Dodgers as an amateur free agent in 1991.,,Illiopolis HS (Illiopolis IL),James Eric,weaveer01
198,Neil Weber,25.279,Sep 11,Sep 27 1998,/1,ARI,-0.1,6-5,215,L,L,Dec 6 1972,Newport Beach CA US,Drafted by the Montreal Expos in the 8th round of the 1993 amateur draft. Player signed June 7 1993.,Cuesta College (San Luis Obispo CA),Corona del Mar HS (Newport Beach CA),Neil Aaron,webbene01
199,Mike Welch,25.326,Jul 17,Sep 27 1998,1,PHI,-0.7,6-2,210,L,R,Aug 25 1972,Haverhill MA US,Drafted by the New York Mets in the 3rd round of the 1993 amateur draft. Player signed June 15 1993.,University of Southern Maine (Gorham ME),Nashua HS (Nashua NH),Michael Paul,welchmi03
200,Craig Wilson,28.002,Sep 5,Oct 1 2000,/645,CHW,1.1,6-0,185,R,R,Sep 3 1970,Chicago IL US,Drafted by the Chicago White Sox in the 13th round of the 1992 amateur draft. Player signed September 1 1992.,Kansas State University (Manhattan KS),Leyden HS (Franklin Park IL),Craig Franklin,wilsocr02
201,Preston Wilson,23.292,May 7,May 5 2007,/78H9,NYM,6.4,6-2,193,R,R,Jul 19 1974,Bamberg SC US,Drafted by the New York Mets in the 1st round (9th pick) of the 1992 amateur draft. Player signed September 9 1992.,,Bamberg Ehrhardt HS (Bamberg SC),Preston James Richard,wilsopr01
202,Randy Winn,23.336,May 11,Oct 3 2010,8H79/D,TBD,27.5,6-2,175,B,R,Jun 9 1974,Los Angeles CA US,Drafted by the Florida Marlins in the 3rd round of the 1995 amateur draft. Player signed June 10 1995.,Santa Clara University (Santa Clara CA),San Ramon Valley HS (Danville CA),Dwight Randolph,winnra01
203,Shannon Withem,25.362,Sep 18,Sep 18 1998,/1,TOR,0.0,6-3,185,R,R,Sep 21 1972,Ann Arbor MI US,Drafted by the Detroit Tigers in the 5th round of the 1990 amateur draft. Player signed June 7 1990.,,Willow Run HS (Ypsilanti MI),Shannon Bolt,whitesh01
204,Kevin Witt,22.253,Sep 15,Sep 30 2006,/H3,TOR,-1.6,6-4,195,L,R,Jan 5 1976,High Point NC US,Drafted by the Toronto Blue Jays in the 1st round (28th pick) of the 1994 amateur draft. Player signed June 4 1994.,,Bishop Kenny HS (Jacksonville FL),Kevin Joseph,wittke01
205,Jason Wood,28.106,Apr 1,Apr 2 2008,/65H,OAK,0.0,6-2,200,R,R,Dec 16 1969,San Bernardino CA US,Drafted by the Oakland Athletics in the 11th round of the 1991 amateur draft. Player signed June 8 1991.,Fresno City College (Fresno CA) California State University Fresno (Fresno CA),McLane HS (Fresno CA),Jason William,woodja02
206,Kerry Wood,20.300,Apr 12,May 18 2012,1,CHC,27.6,6-5,210,R,R,Jun 16 1977,Irving TX US,Drafted by the Chicago Cubs in the 1st round (4th pick) of the 1995 amateur draft. Player signed July 28 1995.,,Grand Prairie HS (Grand Prairie TX),Kerry Lee,woodke02
207,Masato Yoshii,32.350,Apr 5,Sep 11 2002,1,NYM,6.7,6-2,210,R,R,Apr 20 1965,Arita-gun Wakayama JP,Signed as a Free Agent with the New York Mets in 1998.,,Minoshima (Wakayama Japan),Masato,yoshima01
208,Tim Young,24.325,Sep 5,Jul 6 2000,1,MON,-0.1,5-9,170,L,L,Oct 15 1973,Gulfport MS US,Drafted by the Montreal Expos in the 19th round of the 1996 amateur draft. Player signed June 20 1996.,Chipola College (Marianna FL) University of Alabama (Tuscaloosa AL),Liberty County HS (Bristol FL),Timothy R.,youngti01
