Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
182,Anthony Shumaker,26.070,Jul 23,Oct 2 1999,/1,PHI,-0.1,6-5,225,L,L,May 14 1973,Tucson AZ US,Drafted by the Philadelphia Phillies in the 23rd round of the 1995 amateur draft. Player signed June 4 1995.,Cardinal Stritch University (Milwaukee WI),Kokomo HS (Kokomo IN),Anthony Warren,shumaan01
183,Chris Singleton,26.238,Apr 10,May 19 2005,*87/HD9,CHW,9.7,6-2,195,L,L,Aug 15 1972,Martinez CA US,Drafted by the San Francisco Giants in the 2nd round of the 1993 amateur draft. Player signed July 1 1993.,University of Nevada Reno (Reno NV),Pinole Valley HS (Pinole CA),Christopher Verdell,singlch01
184,J.D. Smart,25.145,Apr 6,Jun 30 2001,1,MON,0.0,6-2,185,R,R,Nov 12 1973,San Saba TX US,Drafted by the Montreal Expos in the 4th round of the 1995 amateur draft. Player signed June 6 1995.,University of Texas at Austin (Austin TX),Westlake HS (Austin TX),Jon David,smartj.01
185,Dan Smith,23.266,Jun 8,Jun 25 2003,1,MON,0.0,6-3,210,R,R,Sep 15 1975,Flemington NJ US,Drafted by the Texas Rangers in the 7th round of the 1993 amateur draft. Player signed June 4 1993.,,Girard HS (Girard KS),Daniel Charles,smithda07
186,Alfonso Soriano,23.250,Sep 14,Jul 5 2014,/HD6,NYY,28.6,6-1,195,R,R,Jan 7 1976,San Pedro de Macoris San Pedro de Macoris DO,,,San Pedro de Macoris (San Pedro de Macoris Dominican Republic),Alfonso Guilleard,soriaal01
187,Juan Sosa,24.022,Sep 10,May 25 2001,/H867,COL,-0.2,6-1,175,R,R,Aug 19 1975,San Francisco de Macoris Duarte DO,Signed by the Los Angeles Dodgers as an amateur free agent in 1992.,,Renacimiento (San Francisco de Macoris Dominican Republic),Juan Luis,sosaju01
188,Jeff Sparks,27.161,Sep 12,May 17 2000,/1,TBD,0.5,6-3,210,R,R,Apr 4 1972,Houston TX US,Drafted by the Cincinnati Reds in the 24th round of the 1995 amateur draft. Player signed June 4 1995.,St. Mary's University (San Antonio TX),Waller HS (Waller TX),James Jeffrey,sparkje01
189,Sean Spencer,23.342,May 6,Sep 28 2000,/1,SEA,-0.1,5-11,185,L,L,May 29 1975,Seattle WA US,Drafted by the Seattle Mariners in the 40th round of the 1996 amateur draft. Player signed August 26 1996.,University of Washington (Seattle WA),South Kitsap HS (Port Orchard WA),Sean James,spencse01
190,Denny Stark,24.323,Sep 15,Jun 2 2009,/1,SEA,-1.5,6-2,210,R,R,Oct 27 1974,Hicksville OH US,Drafted by the Seattle Mariners in the 4th round of the 1996 amateur draft. Player signed June 19 1996.,University of Toledo (Toledo OH),Edgerton HS (Edgerton OH),Dennis,starkde01
191,Chris Stowers,24.326,Jul 10,Jul 16 1999,/H89,MON,0.0,6-3,195,L,L,Aug 18 1974,St. Louis MO US,Drafted by the Montreal Expos in the 17th round of the 1996 amateur draft. Player signed June 10 1996.,University of Georgia (Athens GA),Walton HS (Marietta GA),Christopher James,stowech01
192,Scott Strickland,23.110,Aug 14,Jun 24 2010,1,MON,3.8,5-11,180,R,R,Apr 26 1976,Houston TX US,Drafted by the Montreal Expos in the 10th round of the 1997 amateur draft. Player signed June 5 1997.,University of New Mexico (Albuquerque NM),Klein Oak HS (Spring TX),Scott Michael,stricsc02
193,Michael Tejera,22.325,Sep 8,Jun 9 2005,/1,FLA,0.2,5-9,175,L,L,Oct 18 1976,La Habana La Habana CU,Drafted by the Florida Marlins in the 6th round of the 1995 amateur draft. Player signed June 10 1995.,,Southwest Miami HS (Miami FL),Michael,tejermi01
194,Jorge Toca,28.248,Sep 12,Oct 7 2001,/H3,NYM,-0.1,6-3,220,R,R,Jan 7 1971,Remedios Villa Clara CU,Signed by the New York Mets as an amateur free agent in 1998.,,Villa Clara (Villa Clara Cuba),Jorge Luis,tocajo01
195,Mike Venafro,25.265,Apr 24,Sep 30 2006,1,TEX,4.0,5-10,170,L,L,Aug 2 1973,Takoma Park MD US,Drafted by the Texas Rangers in the 29th round of the 1995 amateur draft. Player signed June 10 1995.,James Madison University (Harrisonburg VA),Paul VI HS (Fairfax VA),Michael Robert,venafmi01
196,Wilton Veras,21.163,Jul 1,Jun 30 2000,5/H,BOS,-0.8,6-2,186,R,R,Jan 19 1978,Monte Cristi Monte Cristi DO,Signed by the Boston Red Sox as an amateur free agent in 1995.,,Santo Domingo (Santo Domingo Dominican Republic),Wilton Andres,veraswi01
197,Luis Vizcaíno,24.351,Jul 23,Jun 19 2009,/1,OAK,4.9,6-1,170,R,R,Aug 6 1974,Bani Peravia DO,Signed by the Oakland Athletics as an amateur free agent in 1994.,,Bani (Bani Dominican Republic),Luis,vizcalu01
198,Jeff Weaver,22.235,Apr 14,Sep 29 2010,1/H,DET,15.2,6-5,200,R,R,Aug 22 1976,Northridge CA US,Drafted by the Detroit Tigers in the 1st round (14th pick) of the 1998 amateur draft. Player signed August 1 1998.,California State University Fresno (Fresno CA),Simi Valley HS (Simi Valley CA),Jeffrey Charles,weaveje01
199,Kip Wells,22.103,Aug 2,Aug 1 2012,/1,CHW,8.0,6-3,205,R,R,Apr 21 1977,Houston TX US,Drafted by the Chicago White Sox in the 1st round (16th pick) of the 1998 amateur draft. Player signed December 23 1998.,Baylor University (Waco TX),Lawrence E. Elkins HS (Missouri City TX),Robert Kip,wellski01
200,Vernon Wells,20.265,Aug 30,Sep 29 2013,8,TOR,28.6,6-1,230,R,R,Dec 8 1978,Shreveport LA US,Drafted by the Toronto Blue Jays in the 1st round (5th pick) of the 1997 amateur draft. Player signed June 3 1997.,,James Bowie HS (Arlington TX),Vernon M.,wellsve01
201,Dan Wheeler,21.265,Sep 1,May 13 2012,/1,TBD,7.8,6-3,220,R,R,Dec 10 1977,Providence RI US,Drafted by the Tampa Bay Devil Rays in the 34th round of the 1996 amateur draft. Player signed May 7 1997.,Central Arizona College (Coolidge AZ),Pilgrim HS (Warwick RI),Daniel Michael,wheelda01
202,Jeff Williams,27.098,Sep 12,Sep 28 2002,/1,LAD,-1.1,6-0,185,R,L,Jun 6 1972,Canberra Capital Territory AU,Signed by the Los Angeles Dodgers as an amateur free agent in 1996.,Southeastern Louisiana University (Hammond LA),Hawker Collegiate (Hawker Australia),Jeffrey F.,willije02
203,Scott Williamson,23.047,Apr 5,Jun 29 2007,1,CIN,8.5,6-0,195,R,R,Feb 17 1976,Fort Polk LA US,Drafted by the Cincinnati Reds in the 9th round of the 1997 amateur draft. Player signed June 11 1997.,Tulane University (New Orleans LA) Oklahoma State University (Stillwater OK),Friendswood HS (Friendswood TX),Scott Ryan,willisc01
204,Vance Wilson,26.038,Apr 24,Sep 28 2006,/2,NYM,3.7,5-11,190,R,R,Mar 17 1973,Mesa AZ US,Drafted by the New York Mets in the 44th round of the 1993 amateur draft. Player signed May 25 1994.,Mesa Community College (Mesa AZ),Red Mountain HS (Mesa AZ),Vance Allen,wilsova01
205,Joe Winkelsas,25.208,Apr 10,Jun 9 2006,/1,ATL,-0.4,6-3,188,R,R,Sep 14 1973,Buffalo NY US,Signed by the Atlanta Braves as an amateur free agent in 1996.,University of South Carolina (Columbia SC) University of South Carolina Salkehatchie (Allendale SC) Elon University (Elon NC),Timon HS (Buffalo NY),Joseph,winkejo01
206,Randy Wolf,22.293,Jun 11,Oct 4 2015,1,PHI,22.8,6-0,205,L,L,Aug 22 1976,Canoga Park CA US,Drafted by the Philadelphia Phillies in the 2nd round of the 1997 amateur draft. Player signed July 11 1997.,Pepperdine University (Malibu CA),El Camino Real HS (Woodland Hills CA),Randall Christopher,wolfra02
207,Chris Woodward,22.345,Jun 7,Sep 27 2011,6/H5,TOR,1.1,6-0,190,R,R,Jun 27 1976,Covina CA US,Drafted by the Toronto Blue Jays in the 54th round of the 1994 amateur draft. Player signed May 17 1995.,Mount San Antonio College (Walnut CA),Northview HS (Covina CA),Christopher Michael,woodwch01
208,Ed Yarnall,23.223,Jul 15,Jul 6 2000,/1,NYY,0.1,6-3,234,L,L,Dec 4 1975,Lima PA US,Drafted by the New York Mets in the 3rd round of the 1996 amateur draft. Player signed August 12 1996.,Louisiana State University (Baton Rouge LA),St. Thomas Aquinas HS (Fort Lauderdale FL),Harvey Edward,yarnaed01
209,Jeff Zimmerman,26.247,Apr 13,Oct 7 2001,1,TEX,7.5,6-1,200,R,R,Aug 9 1972,Kelowna BC CA,,Indian Hills Community College (Centerville IA) Treasure Valley Community College (Ontario OR) Texas Christian University (Fort Worth TX),John Diefenbaker HS (Calgary AB),Jeffrey Ross,zimmeje02
210,Jordan Zimmerman,24.019,May 17,Jul 2 1999,1,SEA,-0.2,6-0,200,R,L,Apr 28 1975,Kelowna BC CA,Drafted by the Seattle Mariners in the 32nd round of the 1994 amateur draft. Player signed May 22 1995.,Blinn College (Brenham TX),Brenham HS (Brenham TX),Jordan William,zimmejo01
