Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
182,Matt Wagner,24.062,Jun 5,Sep 22 1996,1,SEA,-0.6,6-5,215,R,R,Apr 4 1972,Cedar Falls IA US,Drafted by the Seattle Mariners in the 3rd round of the 1994 amateur draft. Player signed June 18 1994.,University of Arkansas (Fayetteville AR) Iowa State University (Ames IA),Cedar Falls HS (Cedar Falls IA),Matthew William,wagnema02
183,Todd Walker,23.097,Aug 30,May 10 2007,5/4HD,MIN,10.5,6-0,180,L,R,May 25 1973,Bakersfield CA US,Drafted by the Minnesota Twins in the 1st round (8th pick) of the 1994 amateur draft. Player signed July 9 1994.,Louisiana State University (Baton Rouge LA),Airline HS (Bossier City LA),Todd Arthur,walketo04
184,Derek Wallace,24.347,Aug 13,Sep 4 1999,1,NYM,0.1,6-3,200,R,R,Sep 1 1971,Van Nuys CA US,Drafted by the Chicago Cubs in the 1st round (11th pick) of the 1992 amateur draft. Player signed July 20 1992.,Pepperdine University (Malibu CA),Chatsworth Charter HS (Chatsworth CA),Derek Robert,wallade01
185,Marc Wilkins,25.203,May 11,Aug 29 2001,1,PIT,3.3,5-11,205,R,R,Oct 21 1970,Mansfield OH US,Drafted by the Pittsburgh Pirates in the 47th round of the 1992 amateur draft. Player signed June 9 1992.,University of Toledo (Toledo OH),Ontario HS (Ontario OH),Marc Allen,wilkima01
186,Keith Williams,24.047,Jun 7,Jun 23 1996,/H97,SFG,-0.2,6-0,190,R,R,Apr 21 1972,Bedford PA US,Drafted by the San Francisco Giants in the 7th round of the 1993 amateur draft. Player signed June 6 1993.,Clemson University (Clemson SC),,David Keith,willike03
187,Shad Williams,25.069,May 18,Jul 22 1997,1,CAL,-1.0,6-0,185,R,R,Mar 10 1971,Fresno CA US,Drafted by the California Angels in the 17th round of the 1991 amateur draft. Player signed August 6 1991.,Fresno City College (Fresno CA),,Shad Clayton,willish01
188,Desi Wilson,27.090,Aug 7,Sep 29 1996,3/H,SFG,-0.5,6-7,230,L,L,May 9 1969,Glen Cove NY US,Drafted by the Texas Rangers in the 30th round of the 1991 amateur draft. Player signed July 23 1991.,Fairleigh Dickinson University (Teaneck NJ),Glen Cove HS (Glen Cove NY),Desi Bernard,wilsode01
189,Paul Wilson,23.007,Apr 4,May 16 2005,1,NYM,2.0,6-5,235,R,R,Mar 28 1973,Orlando FL US,Drafted by the New York Mets in the 1st round (1st pick) of the 1994 amateur draft. Player signed June 18 1994.,Florida State University (Tallahassee FL),William R. Boone HS (Orlando FL),Paul Anthony,wilsopa02
190,Jay Witasick,23.314,Jul 7,Sep 26 2007,1,OAK,2.6,6-4,205,R,R,Aug 28 1972,Baltimore MD US,Drafted by the St. Louis Cardinals in the 2nd round of the 1993 amateur draft. Player signed June 17 1993.,Eastern Florida State College (Cocoa FL) University of Maryland Baltimore County (Baltimore MD),C. Milton Wright HS (Bel Air MD),Gerald Alphonse,witasja01
191,Jamey Wright,21.192,Jul 3,Sep 27 2014,1,COL,9.2,6-6,240,R,R,Dec 24 1974,Oklahoma City OK US,Drafted by the Colorado Rockies in the 1st round (28th pick) of the 1993 amateur draft. Player signed July 3 1993.,,Westmoore HS (Oklahoma City OK),Jamey Alan,wrighja01
192,Esteban Yan,20.333,May 20,Jul 6 2006,/1,BAL,1.0,6-4,255,R,R,Jun 22 1975,Campina El Seibo DO,Signed by the Atlanta Braves as an amateur free agent in 1990.,,Escuela Hicayagua de Guaymate (Dominican Republic),Esteban Luis,yanes01
193,Dmitri Young,22.323,Aug 29,Jul 11 2008,3/H,STL,12.2,6-2,295,B,R,Oct 11 1973,Vicksburg MS US,Drafted by the St. Louis Cardinals in the 1st round (4th pick) of the 1991 amateur draft. Player signed July 18 1991.,,Rio Mesa HS (Oxnard CA),Dmitri Dell,youngdm01
194,Jon Zuber,26.131,Apr 19,Sep 27 1998,3H,PHI,-0.9,6-1,190,L,L,Dec 10 1969,Encino CA US,Drafted by the Philadelphia Phillies in the 12th round of the 1992 amateur draft. Player signed June 7 1992.,University of California Berkeley (Berkeley CA),Campolindo HS (Moraga CA),Jon Edward,zuberjo01
